STAID,LOCAL,DATES,TIMES,MEDIM,STYPE,SAMPL,LABNO,HUNIT,GUNIT,PRJCT,LATDD,LNGDD,CNTYC,DATTD,DATTM,GUERA,GUNNM,GUSER,GUSYS,HDATM,SALTD,SNAME,VDATM,MAJRIVBAS,WELLUSE,WELLCOMPIN
413434074291201,SV 551,20101028,0931,WG,9,01100547,,020401040203,347DVNNL,24570326K,41.56761111,-74.48338889,105,201010280931 EST,201010280931,Paleozoic,"Devonian, Lower",Lower,Devonian,NAD83,514,SV 551,NAVD88,Delaware,Production,Bedrock
413434074291201,SV 551,20101028,0932,WG,9,01100548,,020401040203,347DVNNL,24570326K,41.56761111,-74.48338889,105,201010280932 EST,201010280932,Paleozoic,"Devonian, Lower",Lower,Devonian,NAD83,514,SV 551,NAVD88,Delaware,Production,Bedrock
414528074482401,SV 555,20101115,1000,WG,9,01100179,3200047,020401040103,112OTSH,24570326K,41.79019444,-74.82441667,105,201011151000 EST,201011151000,Cenozoic,Outwash,Pleistocene,Quaternary,NAD83,1335,SV 555,NAVD88,Delaware,Production,Sand and Gravel
414528074482401,SV 555,20101115,1001,WG,9,01100551,,020401040103,112OTSH,24570326K,41.79019444,-74.82441667,105,201011151001 EST,201011151001,Cenozoic,Outwash,Pleistocene,Quaternary,NAD83,1335,SV 555,NAVD88,Delaware,Production,Sand and Gravel
414528074482401,SV 555,20101115,1002,WG,9,01100552,,020401040103,112OTSH,24570326K,41.79019444,-74.82441667,105,201011151002 EST,201011151002,Cenozoic,Outwash,Pleistocene,Quaternary,NAD83,1335,SV 555,NAVD88,Delaware,Production,Sand and Gravel
413610075040401,SV 884,20100824,1300,WG,9,01001974,2390006,020401010604,111ALVM,24570326K,41.60277778,-75.06775000,105,201008241300 EST,201008241300,Cenozoic,Holocene Alluvium,Holocene,Quaternary,NAD83,694,SV 884,NAVD88,Delaware,Production,Sand and Gravel
413610075040401,SV 884,20100824,1301,WG,9,01002289,,020401010604,111ALVM,24570326K,41.60277778,-75.06775000,105,201008241301 EST,201008241301,Cenozoic,Holocene Alluvium,Holocene,Quaternary,NAD83,694,SV 884,NAVD88,Delaware,Production,Sand and Gravel
413610075040401,SV 884,20100824,1302,WG,9,01002290,,020401010604,111ALVM,24570326K,41.60277778,-75.06775000,105,201008241302 EST,201008241302,Cenozoic,Holocene Alluvium,Holocene,Quaternary,NAD83,694,SV 884,NAVD88,Delaware,Production,Sand and Gravel
413522074302101,SV1264,20060214,1100,WG,9,00600950,0460124,020401040201,341GENS,24570326A,41.58958333,-74.50597222,105,200602141100 EST,200602141100,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1063,SV1264,NAVD88,Delaware,Domestic,Bedrock
413522074302101,SV1264,20060214,1105,WG,9,00600951,0460125,020401040201,341GENS,24570326A,41.58958333,-74.50597222,105,200602141105 EST,200602141105,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1063,SV1264,NAVD88,Delaware,Domestic,Bedrock
413522074302101,SV1264,20060214,1244,WG,9,00600952,0460002,020401040201,341GENS,24570326A,41.58958333,-74.50597222,105,200602141244 EST,200602141244,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1063,SV1264,NAVD88,Delaware,Domestic,Bedrock
414321075024101,SV1345,20060215,1100,WG,9,00600953,0480145,020401010506,341JVWF,24570326A,41.72250000,-75.04483333,105,200602151100 EST,200602151100,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,848,SV1345,NAVD88,Delaware,Domestic,Bedrock
414321075024101,SV1345,20060215,1105,WG,9,00600954,0480043,020401010506,341JVWF,24570326A,41.72250000,-75.04483333,105,200602151105 EST,200602151105,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,848,SV1345,NAVD88,Delaware,Domestic,Bedrock
414321075024101,SV1345,20060215,1215,WG,9,00600955,0470002,020401010506,341JVWF,24570326A,41.72250000,-75.04483333,105,200602151215 EST,200602151215,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,848,SV1345,NAVD88,Delaware,Domestic,Bedrock
414807074384601,SV1358,20060119,1300,WG,9,00600763,0200088,020401040305,341JVWF,24570326A,41.80194444,-74.64622222,105,200601191300 EST,200601191300,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1476,SV1358,NAVD88,Delaware,Domestic,Bedrock
414807074384601,SV1358,20060119,1305,WG,9,00600764,0200085,020401040305,341JVWF,24570326A,41.80194444,-74.64622222,105,200601191305 EST,200601191305,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1476,SV1358,NAVD88,Delaware,Domestic,Bedrock
414807074384601,SV1358,20060119,1345,WG,9,00600765,0200056,020401040305,341JVWF,24570326A,41.80194444,-74.64622222,105,200601191345 EST,200601191345,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1476,SV1358,NAVD88,Delaware,Domestic,Bedrock
414807074384601,SV1358,20060206,1355,WG,9,00600941,0380001,020401040305,341JVWF,24570326A,41.80194444,-74.64622222,105,200602061355 EST,200602061355,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1476,SV1358,NAVD88,Delaware,Domestic,Bedrock
412944074474901,SV1600,20051214,1300,WG,9,00600601,3490135,020401040505,341JVWF,24570326A,41.49563889,-74.79150000,105,200512141300 EST,200512141300,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1457,SV1600,NAVD88,Delaware,Domestic,Bedrock
412944074474901,SV1600,20051214,1305,WG,9,00600602,3490063,020401040505,341JVWF,24570326A,41.49563889,-74.79150000,105,200512141305 EST,200512141305,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1457,SV1600,NAVD88,Delaware,Domestic,Bedrock
412944074474901,SV1600,20051214,1431,WG,9,00600603,3490089,020401040505,341JVWF,24570326A,41.49563889,-74.79150000,105,200512141431 EST,200512141431,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1457,SV1600,NAVD88,Delaware,Domestic,Bedrock
415220075034801,SV1689,20060119,1000,WG,9,00600760,0200087,020401010404,341JVWF,24570326A,41.87247222,-75.06338889,105,200601191000 EST,200601191000,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1396,SV1689,NAVD88,Delaware,Domestic,Bedrock
415220075034801,SV1689,20060119,1005,WG,9,00600761,0200086,020401010404,341JVWF,24570326A,41.87247222,-75.06338889,105,200601191005 EST,200601191005,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1396,SV1689,NAVD88,Delaware,Domestic,Bedrock
415220075034801,SV1689,20060119,1053,WG,9,00600762,0200057,020401010404,341JVWF,24570326A,41.87247222,-75.06338889,105,200601191053 EST,200601191053,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1396,SV1689,NAVD88,Delaware,Domestic,Bedrock
415220075034801,SV1689,20060206,1112,WG,9,00600940,0380002,020401010404,341JVWF,24570326A,41.87247222,-75.06338889,105,200602061112 EST,200602061112,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1396,SV1689,NAVD88,Delaware,Domestic,Bedrock
415220075034801,SV1689,20101007,1000,WG,9,01100037,2810058,020401010404,341JVWF,24570326K,41.87247222,-75.06338889,105,201010071000 EST,201010071000,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1396,SV1689,NAVD88,Delaware,Domestic,Bedrock
415220075034801,SV1689,20101007,1001,WG,9,01100553,,020401010404,341JVWF,24570326K,41.87247222,-75.06338889,105,201010071001 EST,201010071001,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1396,SV1689,NAVD88,Delaware,Domestic,Bedrock
415220075034801,SV1689,20101007,1002,WG,9,01100554,,020401010404,341JVWF,24570326K,41.87247222,-75.06338889,105,201010071002 EST,201010071002,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1396,SV1689,NAVD88,Delaware,Domestic,Bedrock
415528074405601,SV2320,20100927,1000,WG,9,01002126,2720028,020401020102,341JVWF,24570326K,41.92430556,-74.68233333,105,201009271000 EST,201009271000,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,2132,SV2320,NAVD88,Delaware,Domestic,Bedrock
415528074405601,SV2320,20100927,1002,WG,9,01002291,,020401020102,341JVWF,24570326K,41.92430556,-74.68233333,105,201009271002 EST,201009271002,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,2132,SV2320,NAVD88,Delaware,Domestic,Bedrock
415528074405601,SV2320,20100927,1003,WG,9,01002292,,020401020102,341JVWF,24570326K,41.92430556,-74.68233333,105,201009271003 EST,201009271003,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,2132,SV2320,NAVD88,Delaware,Domestic,Bedrock
415944074280801,U2705,20100929,0900,WG,9,01002128,2740031,020401040301,341JVWF,24570326K,41.99550000,-74.46841667,111,201009290900 EST,201009290900,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,2177,U2705,NAVD88,Delaware,Domestic,Bedrock
415944074280801,U2705,20100929,0901,WG,9,01002295,,020401040301,341JVWF,24570326K,41.99550000,-74.46841667,111,201009290901 EST,201009290901,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,2177,U2705,NAVD88,Delaware,Domestic,Bedrock
415944074280801,U2705,20100929,0902,WG,9,01002296,,020401040301,341JVWF,24570326K,41.99550000,-74.46841667,111,201009290902 EST,201009290902,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,2177,U2705,NAVD88,Delaware,Domestic,Bedrock
434414074580201,HE 397,20130807,0930,WG,9,01301971,2240073,041501010502,112SDGV,36Q,43.73622222,-74.96838889,043,201308070930 EST,201308070930,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1718,HE 397,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
434414074580201,HE 397,20130807,0932,WG,9,01301972,,041501010502,112SDGV,36Q,43.73622222,-74.96838889,043,201308070932 EST,201308070932,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1718,HE 397,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
434414074580201,HE 397,20130807,0933,WG,9,01301973,,041501010502,112SDGV,36Q,43.73622222,-74.96838889,043,201308070933 EST,201308070933,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1718,HE 397,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
433031074541401,HE 628,20080903,1200,WG,9,00802928,2490183,041501010102,400BCPX,2457LB36F,43.50886111,-74.90350000,043,200809031200 EST,200809031200,Precambrian,Basement Complex,,,NAD83,2048,HE 628,NAVD88,Eastern Lake Ontario,Domestic,Bedrock
433031074541401,HE 628,20080903,1210,WG,9,00802929,2490148,041501010102,400BCPX,2457LB36F,43.50886111,-74.90350000,043,200809031210 EST,200809031210,Precambrian,Basement Complex,,,NAD83,2048,HE 628,NAVD88,Eastern Lake Ontario,Domestic,Bedrock
434904074552101,HE1341,20080826,0900,WG,9,00802880,2420206,041501010701,400BCPX,2457LB36F,43.81736111,-74.92044444,043,200808260900 EST,200808260900,Precambrian,Basement Complex,,,NAD83,2053,HE1341,NAVD88,Eastern Lake Ontario,Domestic,Bedrock
434904074552101,HE1341,20080826,0910,WG,9,00802881,2420210,041501010701,400BCPX,2457LB36F,43.81736111,-74.92044444,043,200808260910 EST,200808260910,Precambrian,Basement Complex,,,NAD83,2053,HE1341,NAVD88,Eastern Lake Ontario,Domestic,Bedrock
434235074562201,HE1367,20080827,1000,WG,9,00802882,2420207,041501010503,112SDGV,2457LB36F,43.70950000,-74.93919444,043,200808271000 EST,200808271000,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1729,HE1367,NAVD88,Eastern Lake Ontario,Domestic,Sand and Gravel
434235074562201,HE1367,20080827,1010,WG,9,00802883,2420211,041501010503,112SDGV,2457LB36F,43.70950000,-74.93919444,043,200808271010 EST,200808271010,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1729,HE1367,NAVD88,Eastern Lake Ontario,Domestic,Sand and Gravel
434904074521901,HE1840,20130821,0830,WG,9,01301983,2390090,041501010501,400BCPX,36Q,43.81786111,-74.87172222,043,201308210830 EST,201308210830,Precambrian,Basement Complex,,,NAD83,1951,HE1840,NAVD88,Eastern Lake Ontario,Domestic,Bedrock
434904074521901,HE1840,20130821,0832,WG,9,01301984,,041501010501,400BCPX,36Q,43.81786111,-74.87172222,043,201308210832 EST,201308210832,Precambrian,Basement Complex,,,NAD83,1951,HE1840,NAVD88,Eastern Lake Ontario,Domestic,Bedrock
434904074521901,HE1840,20130821,0833,WG,9,01301985,,041501010501,400BCPX,36Q,43.81786111,-74.87172222,043,201308210833 EST,201308210833,Precambrian,Basement Complex,,,NAD83,1951,HE1840,NAVD88,Eastern Lake Ontario,Domestic,Bedrock
440202076023201,J 179,20080910,1100,WG,9,00803129,2560171,041501020303,364TBRV,2457LB36F,44.03000000,-76.04641667,045,200809101100 EST,200809101100,Paleozoic,Trenton-Black River Group,Middle,Ordovician,NAD83,310,J 179,NGVD29,Eastern Lake Ontario,Production,Bedrock
440202076023201,J 179,20080910,1110,WG,9,00803130,2560164,041501020303,364TBRV,2457LB36F,44.03000000,-76.04641667,045,200809101110 EST,200809101110,Paleozoic,Trenton-Black River Group,Middle,Ordovician,NAD83,310,J 179,NGVD29,Eastern Lake Ontario,Production,Bedrock
434840076014001,J 180,20080917,1100,WG,9,00803133,2630082,041401020305,112SDGV,2457LB36F,43.82575000,-76.02613889,045,200809171100 EST,200809171100,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,620,J 180,NGVD29,Eastern Lake Ontario,Production,Sand and Gravel
434840076014001,J 180,20080917,1110,WG,9,00803134,2630086,041401020305,112SDGV,2457LB36F,43.82575000,-76.02613889,045,200809171110 EST,200809171110,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,620,J 180,NGVD29,Eastern Lake Ontario,Production,Sand and Gravel
434840076014001,J 180,20130827,1000,WG,9,01301950,2410218,041401020305,112SDGV,0036Q,43.82575000,-76.02613889,045,201308271000 EST,201308271000,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,620,J 180,NGVD29,Eastern Lake Ontario,Production,Sand and Gravel
434840076014001,J 180,20130827,1002,WG,9,01301951,,041401020305,112SDGV,0036Q,43.82575000,-76.02613889,045,201308271002 EST,201308271002,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,620,J 180,NGVD29,Eastern Lake Ontario,Production,Sand and Gravel
434840076014001,J 180,20130827,1003,WG,9,01301952,,041401020305,112SDGV,0036Q,43.82575000,-76.02613889,045,201308271003 EST,201308271003,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,620,J 180,NGVD29,Eastern Lake Ontario,Production,Sand and Gravel
435800075400001,J 181,20080924,1100,WG,9,00803173,2700121,041501011402,364TBRV,2457LB36F,43.96997222,-75.67200000,045,200809241100 EST,200809241100,Paleozoic,Trenton-Black River Group,Middle,Ordovician,NAD83,936,J 181,NAVD88,Eastern Lake Ontario,Production,Bedrock
435800075400001,J 181,20080924,1110,WG,9,00803174,2700114,041501011402,364TBRV,2457LB36F,43.96997222,-75.67200000,045,200809241110 EST,200809241110,Paleozoic,Trenton-Black River Group,Middle,Ordovician,NAD83,936,J 181,NAVD88,Eastern Lake Ontario,Production,Bedrock
441256075575501,J 229,20130826,1000,WG,9,01301989,2410219,041501020201,364TBRV,36Q,44.21747222,-75.96302778,045,201308261000 EST,201308261000,Paleozoic,Trenton-Black River Group,Middle,Ordovician,NAD83,442,J 229,NAVD88,Eastern Lake Ontario,Production,Bedrock
441256075575501,J 229,20130826,1002,WG,9,01301990,,041501020201,364TBRV,36Q,44.21747222,-75.96302778,045,201308261002 EST,201308261002,Paleozoic,Trenton-Black River Group,Middle,Ordovician,NAD83,442,J 229,NAVD88,Eastern Lake Ontario,Production,Bedrock
441256075575501,J 229,20130826,1003,WG,9,01301991,,041501020201,364TBRV,36Q,44.21747222,-75.96302778,045,201308261003 EST,201308261003,Paleozoic,Trenton-Black River Group,Middle,Ordovician,NAD83,442,J 229,NAVD88,Eastern Lake Ontario,Production,Bedrock
441422075501801,J1027,20080909,1100,WG,9,00803074,2560172,041501020301,371PSDM,2457LB36F,44.23697222,-75.83652778,045,200809091100 EST,200809091100,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,392,J1027,NAVD88,Eastern Lake Ontario,Domestic,Bedrock
441422075501801,J1027,20080909,1110,WG,9,00803075,2560163,041501020301,371PSDM,2457LB36F,44.23697222,-75.83652778,045,200809091110 EST,200809091110,Paleozoic,Potsdam Sandstone,Upper,Cambrian,NAD83,392,J1027,NAVD88,Eastern Lake Ontario,Domestic,Bedrock
435310075483801,J1059,20080910,1000,WG,9,00803072,2560170,041401020303,364TREN,2457LB36F,43.88622222,-75.81047222,045,200809101000 EST,200809101000,Paleozoic,Trenton Group,Middle,Ordovician,NAD83,1168,J1059,NGVD29,Eastern Lake Ontario,Domestic,Bedrock
435310075483801,J1059,20080910,1010,WG,9,00803073,2560162,041401020303,364TREN,2457LB36F,43.88622222,-75.81047222,045,200809101010 EST,200809101010,Paleozoic,Trenton Group,Middle,Ordovician,NAD83,1168,J1059,NGVD29,Eastern Lake Ontario,Domestic,Bedrock
434239076032202,J1118,20081001,0900,WG,9,00900080,2770038,041401020401,112SDGV,2457LB36F,43.71019722,-76.05680278,045,200810010900 EST,200810010900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,596,J1118,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
434239076032202,J1118,20081001,0910,WG,9,00900081,2770034,041401020401,112SDGV,2457LB36F,43.71019722,-76.05680278,045,200810010910 EST,200810010910,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,596,J1118,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
434239076032202,J1118,20130827,0600,WG,9,01301947,2410217,041401020401,112SDGV,0036Q,43.71019722,-76.05680278,045,201308270600 EST,201308270600,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,596,J1118,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
434239076032202,J1118,20130827,0602,WG,9,01301948,,041401020401,112SDGV,0036Q,43.71019722,-76.05680278,045,201308270602 EST,201308270602,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,596,J1118,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
434239076032202,J1118,20130827,0603,WG,9,01301949,,041401020401,112SDGV,0036Q,43.71019722,-76.05680278,045,201308270603 EST,201308270603,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,596,J1118,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
435400075180001,L 177,20080924,0800,WG,9,00803177,2700119,041501011104,112SDGV,2457LB36F,43.91094444,-75.30416667,049,200809240800 EST,200809240800,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1090,L 177,NGVD29,Eastern Lake Ontario,Production,Sand and Gravel
435400075180001,L 177,20080924,0810,WG,9,00803178,2700110,041501011104,112SDGV,2457LB36F,43.91094444,-75.30416667,049,200809240810 EST,200809240810,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1090,L 177,NGVD29,Eastern Lake Ontario,Production,Sand and Gravel
433700075220001,L 178,20081021,1100,WG,9,00900280,2980054,041501010602,112SDGV,2457LB36F,43.60511111,-75.32716667,049,200810211100 EST,200810211100,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,969,L 178,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
433700075220001,L 178,20081021,1110,WG,9,00900281,2980005,041501010602,112SDGV,2457LB36F,43.60511111,-75.32716667,049,200810211110 EST,200810211110,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,969,L 178,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
432959075430801,L 179,20081022,1100,WG,9,00900286,2980052,041401020602,112SDGV,2457LB36F,43.49969444,-75.71972222,049,200810221100 EST,200810221100,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1045,L 179,NAVD88,Eastern Lake Ontario,Domestic,Sand and Gravel
432959075430801,L 179,20081022,1110,WG,9,00900287,2980004,041401020602,112SDGV,2457LB36F,43.49969444,-75.71972222,049,200810221110 EST,200810221110,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1045,L 179,NAVD88,Eastern Lake Ontario,Domestic,Sand and Gravel
435303075305901,L 181,20130815,1000,WG,9,01301980,2310119,041501010904,364TBRV,36Q,43.88400000,-75.51661111,049,201308151000 EST,201308151000,Paleozoic,Trenton-Black River Group,Middle,Ordovician,NAD83,796,L 181,NAVD88,Eastern Lake Ontario,Production,Bedrock
435303075305901,L 181,20130815,1002,WG,9,01301981,,041501010904,364TBRV,36Q,43.88400000,-75.51661111,049,201308151002 EST,201308151002,Paleozoic,Trenton-Black River Group,Middle,Ordovician,NAD83,796,L 181,NAVD88,Eastern Lake Ontario,Production,Bedrock
435303075305901,L 181,20130815,1003,WG,9,01301982,,041501010904,364TBRV,36Q,43.88400000,-75.51661111,049,201308151003 EST,201308151003,Paleozoic,Trenton-Black River Group,Middle,Ordovician,NAD83,796,L 181,NAVD88,Eastern Lake Ontario,Production,Bedrock
434400075282001,L 386,20080902,1000,WG,9,00802930,2490184,041501010806,112SDGV,2457LB36F,43.73444444,-75.48033333,049,200809021000 EST,200809021000,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1249,L 386,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
434400075282001,L 386,20080902,1010,WG,9,00802931,2490146,041501010806,112SDGV,2457LB36F,43.73444444,-75.48033333,049,200809021010 EST,200809021010,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1249,L 386,NAVD88,Eastern Lake Ontario,Production,Sand and Gravel
433114075194101,L 388,20130729,0900,WG,9,01301998,2130127,041501010304,,305B,43.52047222,-75.32811111,049,201307290900 EST,201307290900,,,,,NAD83,1029,L 388,NAVD88,Eastern Lake Ontario,Domestic,Bedrock
